,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week
2661,15882,"2014,9,20",19:04,24,1,広島,新潟,7,1,16.6,81,11937,7
2662,15883,"2014,9,20",19:04,24,1,徳島,大宮,58,12,20.8,68,5996,7
2663,15884,"2014,9,20",19:04,24,1,鳥栖,仙台,15,12,20.9,59,10231,7
2664,15885,"2014,9,23",14:04,25,1,仙台,鹿島,19,1,24.9,44,17006,2
2665,15886,"2014,9,23",15:34,25,1,大宮,川崎F,1,2,25.9,39,12848,2
2666,15887,"2014,9,23",19:04,25,1,柏,鳥栖,42,1,20.3,62,9022,2
2667,15888,"2014,9,23",15:03,25,1,FC東京,徳島,27,1,25.0,35,22187,2
2668,15889,"2014,9,23",15:04,25,1,横浜FM,広島,41,1,26.0,37,23438,2
2669,15890,"2014,9,23",18:04,25,1,甲府,神戸,34,2,22.6,46,9916,2
2670,15891,"2014,9,23",14:31,25,1,新潟,浦和,10,1,24.2,44,28303,2
2671,15892,"2014,9,23",14:04,25,1,清水,G大阪,0,1,25.4,52,15093,2
2672,15893,"2014,9,23",19:04,25,1,C大阪,名古屋,18,1,24.3,61,17807,2
2673,15894,"2014,9,27",18:04,26,1,大宮,清水,1,1,19.9,60,11684,7
2674,15895,"2014,9,27",16:03,26,1,FC東京,柏,27,12,21.5,54,22945,7
2675,15896,"2014,9,27",19:34,26,1,名古屋,新潟,26,1,23.1,59,11652,7
2676,15897,"2014,9,27",18:05,26,1,G大阪,鳥栖,21,1,24.5,49,13221,7
2677,15898,"2014,9,27",19:04,26,1,徳島,鹿島,58,1,24.1,58,10493,7
2678,15899,"2014,9,27",19:05,26,1,川崎F,仙台,55,12,20.6,56,18127,7
2679,15900,"2014,9,27",14:04,26,1,横浜FM,甲府,11,12,23.0,51,12953,7
2680,15901,"2014,9,27",19:04,26,1,C大阪,浦和,18,1,24.9,47,22936,7
2681,15902,"2014,9,27",15:34,26,1,広島,神戸,7,1,25.4,68,12433,7
2682,15903,"2014,10,5",15:34,27,1,仙台,FC東京,19,32,15.6,66,13699,0
2683,15904,"2014,10,5",12:34,27,1,鹿島,G大阪,52,32,17.8,97,17939,0
2684,15905,"2014,10,5",14:04,27,1,浦和,徳島,29,32,16.4,78,23294,0
2685,15906,"2014,10,5",15:34,27,1,柏,広島,42,32,16.3,98,6115,0
2686,15907,"2014,10,5",17:04,27,1,甲府,大宮,34,32,16.9,89,5416,0
2687,15908,"2014,10,5",19:04,27,1,新潟,川崎F,10,34,18.6,71,17265,0
2688,15909,"2014,10,5",14:04,27,1,清水,C大阪,0,32,19.1,89,11971,0
2689,15910,"2014,10,5",15:03,27,1,神戸,名古屋,12,0,24.8,61,17516,0
2690,15911,"2014,10,5",15:04,27,1,鳥栖,横浜FM,15,12,22.1,62,12632,0
2691,15912,"2014,10,18",14:04,28,1,仙台,浦和,19,1,19.8,39,18914,7
2692,15913,"2014,10,18",14:04,28,1,鹿島,柏,52,1,18.4,52,15577,7
2693,15914,"2014,10,18",17:04,28,1,大宮,FC東京,1,1,19.1,42,11901,7
2694,15915,"2014,10,18",15:03,28,1,横浜FM,清水,41,1,20.3,36,19310,7
2695,15916,"2014,10,18",15:03,28,1,新潟,甲府,10,1,19.3,37,21964,7
2696,15917,"2014,10,18",14:04,28,1,G大阪,川崎F,21,1,22.3,27,17615,7
2697,15918,"2014,10,18",16:04,28,1,広島,名古屋,7,1,17.3,54,16304,7
2698,15919,"2014,10,18",13:04,28,1,徳島,神戸,58,1,19.4,38,6678,7
2699,15920,"2014,10,18",19:05,28,1,鳥栖,C大阪,15,1,20.1,44,15083,7
2700,15921,"2014,10,22",19:04,29,1,浦和,甲府,29,32,15.1,81,19977,4
2701,15922,"2014,10,22",19:03,29,1,柏,G大阪,42,32,13.9,92,7474,4
2702,15923,"2014,10,22",19:04,29,1,清水,新潟,0,32,15.6,92,8539,4
2703,15924,"2014,10,22",19:04,29,1,名古屋,仙台,26,34,17.0,89,5599,4
2704,15925,"2014,10,22",19:04,29,1,神戸,鹿島,12,0,21.1,53,9375,4
2705,15926,"2014,10,22",19:04,29,1,大宮,横浜FM,1,32,14.3,91,7001,4
2706,15927,"2014,10,22",19:04,29,1,FC東京,広島,27,32,14.1,87,13048,4
2707,15928,"2014,10,22",19:03,29,1,川崎F,鳥栖,55,32,15.4,80,10609,4
2708,15929,"2014,10,22",19:04,29,1,C大阪,徳島,8,29,17.9,64,10262,4
2709,15930,"2014,10,26",13:04,30,1,仙台,柏,19,1,20.1,67,15184,0
2710,15931,"2014,10,26",19:04,30,1,鹿島,浦和,52,12,21.0,83,26566,0
2711,15932,"2014,10,26",19:04,30,1,G大阪,FC東京,21,1,19.8,67,15695,0
2712,15933,"2014,10,26",16:04,30,1,神戸,大宮,12,1,23.6,45,12826,0
2713,15934,"2014,10,26",19:04,30,1,徳島,名古屋,58,1,21.9,76,8094,0
2714,15935,"2014,10,26",16:04,30,1,鳥栖,新潟,15,12,24.1,54,10386,0
2715,15936,"2014,10,26",19:04,30,1,横浜FM,C大阪,41,1,21.2,77,27384,0
2716,15937,"2014,10,26",19:04,30,1,甲府,川崎F,34,12,18.3,77,10536,0
2717,15938,"2014,10,26",19:04,30,1,清水,広島,0,42,18.9,90,13098,0
2718,15939,"2014,11,2",16:03,31,1,柏,徳島,42,12,20.9,82,9251,0
2719,15940,"2014,11,2",16:04,31,1,新潟,鹿島,10,32,18.9,87,27809,0
2720,15941,"2014,11,2",13:04,31,1,名古屋,FC東京,26,12,20.3,85,13983,0
2721,15942,"2014,11,2",13:03,31,1,G大阪,仙台,21,21,21.3,70,13142,0
2722,15943,"2014,11,2",19:04,31,1,鳥栖,神戸,15,1,15.8,57,12895,0
2723,15944,"2014,11,2",16:04,31,1,川崎F,清水,55,12,22.6,63,19169,0
2724,15945,"2014,11,2",13:05,31,1,C大阪,甲府,18,34,21.3,77,23378,0
2725,15946,"2014,11,3",17:04,31,2,横浜FM,浦和,41,1,17.9,30,40571,1
2726,15947,"2014,11,2",16:04,31,1,広島,大宮,7,12,18.3,71,14024,0
2727,15948,"2014,11,22",17:04,32,1,仙台,C大阪,19,1,11.1,79,19404,7
2728,15949,"2014,11,22",14:04,32,1,鹿島,川崎F,52,1,16.8,68,20261,7
2729,15950,"2014,11,22",14:04,32,1,浦和,G大阪,29,1,17.4,45,56758,7
2730,15951,"2014,11,22",17:04,32,1,大宮,柏,1,1,13.1,57,11836,7
2731,15952,"2014,11,22",17:04,32,1,FC東京,新潟,27,1,13.8,67,42059,7
2732,15953,"2014,11,22",14:04,32,1,甲府,広島,34,1,19.0,30,14067,7
2733,15954,"2014,11,22",17:04,32,1,清水,名古屋,0,1,13.1,85,17352,7
2734,15955,"2014,11,22",14:04,32,1,神戸,横浜FM,12,1,18.5,38,15791,7
2735,15956,"2014,11,22",14:04,32,1,徳島,鳥栖,58,1,18.3,47,6259,7
2736,15957,"2014,11,29",17:04,33,1,仙台,徳島,19,34,11.6,93,17152,7
2737,15958,"2014,11,29",14:04,33,1,柏,清水,42,12,13.4,92,13470,7
2738,15959,"2014,11,29",14:04,33,1,川崎F,広島,55,34,13.9,85,15468,7
2739,15960,"2014,11,29",17:04,33,1,横浜FM,新潟,41,12,13.8,83,29379,7
2740,15961,"2014,11,29",17:04,33,1,甲府,FC東京,34,1,13.5,84,15071,7
2741,15962,"2014,11,29",17:04,33,1,名古屋,大宮,56,0,17.6,57,21695,7
2742,15963,"2014,11,29",14:03,33,1,G大阪,神戸,21,1,19.0,46,18587,7
2743,15964,"2014,11,29",14:04,33,1,C大阪,鹿島,18,12,19.3,50,23330,7
2744,15965,"2014,11,29",14:04,33,1,鳥栖,浦和,15,1,23.9,37,19235,7
2745,15966,"2014,12,6",15:33,34,1,鹿島,鳥栖,52,1,6.3,50,25318,7
2746,15967,"2014,12,6",15:34,34,1,浦和,名古屋,29,1,8.2,33,53091,7
2747,15968,"2014,12,6",15:33,34,1,大宮,C大阪,1,2,7.1,44,12035,7
2748,15969,"2014,12,6",15:34,34,1,FC東京,横浜FM,27,1,5.8,57,32538,7
2749,15970,"2014,12,8",19:03,34,2,新潟,柏,52,1,7.0,63,2104,1
2750,15971,"2014,12,6",15:34,34,1,清水,甲府,0,1,7.8,31,19824,7
2751,15972,"2014,12,6",15:34,34,1,神戸,川崎F,12,1,9.0,31,17574,7
2752,15973,"2014,12,6",15:35,34,1,広島,仙台,7,5,1.3,96,17189,7
2753,15974,"2014,12,6",15:34,34,1,徳島,G大阪,58,1,4.5,64,17274,7
2754,16803,"2015,3,7",14:05,1,1,仙台,山形,19,12,8.4,57,19375,7
2755,16804,"2015,3,7",14:04,1,1,名古屋,松本,56,12,13.4,50,33558,7
2756,16805,"2015,3,7",14:04,1,1,G大阪,FC東京,21,32,9.3,81,18332,7
2757,16806,"2015,3,7",14:04,1,1,広島,甲府,7,12,8.9,85,14671,7
2758,16807,"2015,3,7",14:05,1,1,鳥栖,新潟,15,12,14.5,34,11580,7
2759,16808,"2015,3,7",15:03,1,1,横浜FM,川崎F,41,12,8.8,61,38123,7
2760,16809,"2015,3,7",16:04,1,1,神戸,柏,12,0,14.6,55,24027,7
2761,16810,"2015,3,7",19:04,1,1,湘南,浦和,3,32,7.9,66,14446,7
2762,16811,"2015,3,8",13:04,1,2,清水,鹿島,0,1,19.2,45,19736,0
2763,16812,"2015,3,13",19:03,2,1,柏,仙台,42,1,9.8,43,9082,6
2764,16813,"2015,3,14",13:02,2,2,新潟,清水,10,12,5.9,61,19537,7
2765,16814,"2015,3,14",14:03,2,2,鹿島,湘南,52,13,10.2,57,17295,7
2766,16815,"2015,3,14",14:06,2,2,FC東京,横浜FM,27,12,11.4,29,30492,7
2767,16816,"2015,3,14",14:04,2,2,甲府,名古屋,34,12,10.0,26,11851,7
2768,16817,"2015,3,14",15:04,2,2,浦和,山形,29,1,13.8,24,40802,7
2769,16818,"2015,3,14",15:05,2,2,川崎F,神戸,55,13,12.9,27,21689,7
2770,16819,"2015,3,14",18:34,2,2,鳥栖,G大阪,15,1,10.9,26,17695,7
2771,16820,"2015,3,14",19:04,2,2,松本,広島,47,1,0.8,67,17091,7
2772,16821,"2015,3,22",14:04,3,1,甲府,G大阪,34,12,17.8,32,13047,0
2773,16822,"2015,3,22",14:03,3,1,新潟,柏,10,1,16.3,37,18193,0
2774,16823,"2015,3,22",14:04,3,1,清水,松本,0,1,17.5,57,19103,0
2775,16824,"2015,3,22",14:04,3,1,広島,浦和,7,1,18.1,33,26302,0
2776,16825,"2015,3,22",15:03,3,1,横浜FM,鳥栖,11,1,16.3,55,13529,0
2777,16826,"2015,3,22",16:04,3,1,湘南,仙台,3,12,16.6,46,11315,0
2778,16827,"2015,3,22",17:04,3,1,名古屋,鹿島,26,29,16.3,53,16053,0
2779,16828,"2015,3,22",17:04,3,1,神戸,FC東京,12,1,17.1,36,21218,0
2780,16829,"2015,3,22",19:04,3,1,山形,川崎F,2,14,10.8,49,12081,0
2781,16830,"2015,4,3",19:04,4,1,鹿島,鳥栖,52,12,19.4,88,8539,6
2782,16831,"2015,4,3",19:04,4,1,G大阪,名古屋,21,34,19.3,93,10702,6
2783,16832,"2015,4,4",13:34,4,2,仙台,清水,19,1,11.3,55,14706,7
2784,16833,"2015,4,4",14:04,4,2,山形,湘南,2,1,16.3,28,7321,7
2785,16834,"2015,4,4",15:05,4,2,浦和,松本,29,12,13.6,52,37154,7
2786,16835,"2015,4,4",15:03,4,2,川崎F,新潟,55,12,15.7,54,17643,7
2787,16836,"2015,4,4",16:03,4,2,FC東京,甲府,27,12,13.9,53,20743,7
2788,16837,"2015,4,4",18:34,4,2,広島,神戸,7,40,16.3,94,11577,7
2789,16838,"2015,4,4",19:04,4,2,柏,横浜FM,42,12,10.6,73,12378,7
2790,16839,"2015,4,12",13:03,5,1,松本,柏,47,1,14.7,33,18514,0
2791,16840,"2015,4,12",14:04,5,1,横浜FM,仙台,41,1,17.3,30,20207,0
2792,16841,"2015,4,12",14:04,5,1,名古屋,広島,56,12,18.2,60,15080,0
2793,16842,"2015,4,12",15:04,5,1,清水,G大阪,0,12,16.4,36,16027,0
2794,16843,"2015,4,12",16:04,5,1,湘南,FC東京,3,12,16.1,44,14581,0
2795,16844,"2015,4,12",16:04,5,1,神戸,甲府,12,2,16.6,50,15494,0
2796,16845,"2015,4,12",16:04,5,1,鳥栖,山形,15,29,18.8,50,8852,0
2797,16846,"2015,4,12",17:03,5,1,川崎F,浦和,55,12,14.9,51,24992,0
2798,16847,"2015,4,12",19:04,5,1,鹿島,新潟,52,12,11.4,79,10261,0
2799,16848,"2015,4,16",19:04,6,1,柏,鹿島,42,12,17.3,59,10076,5
2800,16849,"2015,4,18",14:04,6,2,仙台,川崎F,19,1,18.2,27,13644,7
2801,16850,"2015,4,18",14:04,6,2,山形,松本,2,3,16.8,20,7067,7
2802,16851,"2015,4,18",14:04,6,2,甲府,鳥栖,34,1,18.6,31,8033,7
2803,16852,"2015,4,18",14:03,6,2,新潟,神戸,10,1,16.6,36,16068,7
2804,16853,"2015,4,18",16:03,6,2,FC東京,広島,27,1,17.6,46,24369,7
2805,16854,"2015,4,18",17:04,6,2,浦和,横浜FM,29,1,17.9,45,33793,7
2806,16855,"2015,4,18",18:34,6,2,湘南,G大阪,3,1,16.2,54,14538,7
2807,16856,"2015,4,18",19:04,6,2,名古屋,清水,13,1,15.3,35,9986,7
2808,16857,"2015,4,25",14:04,7,1,鹿島,神戸,52,26,17.9,46,12275,7
2809,16858,"2015,4,25",14:03,7,1,松本,仙台,47,1,18.8,34,13772,7
2810,16859,"2015,4,25",14:04,7,1,広島,清水,7,1,22.5,41,11653,7
2811,16860,"2015,4,25",15:03,7,1,横浜FM,湘南,41,20,19.4,34,20388,7
2812,16861,"2015,4,25",15:04,7,1,鳥栖,柏,15,1,22.4,12,9242,7
2813,16862,"2015,4,25",17:04,7,1,浦和,名古屋,29,1,16.0,30,29803,7
2814,16863,"2015,4,25",18:34,7,1,山形,FC東京,2,1,11.5,33,11524,7
2815,16864,"2015,4,25",19:04,7,1,川崎F,甲府,55,12,16.7,29,16953,7
2816,16865,"2015,4,26",14:03,7,2,G大阪,新潟,21,1,24.3,18,17417,0
2817,16866,"2015,4,29",14:03,8,1,仙台,鹿島,19,1,20.1,52,17011,4
2818,16867,"2015,4,29",14:04,8,1,川崎F,柏,55,1,23.0,36,20961,4
2819,16868,"2015,4,29",14:04,8,1,新潟,FC東京,10,1,20.8,50,22318,4
2820,16869,"2015,4,29",14:04,8,1,清水,山形,0,12,20.4,61,11348,4
2821,16870,"2015,4,29",16:04,8,1,湘南,鳥栖,3,1,20.8,62,9603,4
2822,16871,"2015,4,29",16:03,8,1,G大阪,松本,21,1,22.9,38,17173,4
2823,16872,"2015,4,29",16:04,8,1,神戸,名古屋,12,12,21.1,49,17052,4
2824,16873,"2015,4,29",19:04,8,1,横浜FM,広島,41,1,18.2,68,19284,4
2825,16874,"2015,4,29",19:04,8,1,甲府,浦和,34,1,18.7,46,13708,4
2826,16875,"2015,5,2",13:04,9,1,名古屋,湘南,13,1,28.0,32,11375,7
2827,16876,"2015,5,2",14:04,9,1,山形,横浜FM,2,1,29.8,28,12188,7
2828,16877,"2015,5,2",14:03,9,1,浦和,G大阪,29,1,26.0,31,53148,7
2829,16878,"2015,5,2",15:03,9,1,鹿島,甲府,52,1,17.8,83,15340,7
2830,16879,"2015,5,2",16:04,9,1,柏,清水,42,1,24.8,52,13960,7
2831,16880,"2015,5,2",16:04,9,1,FC東京,川崎F,27,1,25.6,38,42604,7
2832,16881,"2015,5,2",16:04,9,1,広島,仙台,7,1,25.3,53,15566,7
2833,16882,"2015,5,2",18:33,9,1,松本,新潟,47,1,23.0,38,18398,7
2834,16883,"2015,5,2",19:04,9,1,鳥栖,神戸,15,1,23.6,50,20792,7
2835,16884,"2015,5,6",14:03,10,1,松本,甲府,47,1,24.0,25,16916,4
2836,16885,"2015,5,6",14:03,10,1,新潟,山形,10,9,23.8,28,25009,4
2837,16886,"2015,5,6",14:03,10,1,清水,鳥栖,0,2,18.9,63,14029,4
2838,16887,"2015,5,6",15:05,10,1,川崎F,広島,55,2,22.6,32,21141,4
2839,16888,"2015,5,6",15:03,10,1,横浜FM,名古屋,41,1,21.4,34,22514,4
2840,16889,"2015,5,6",17:04,10,1,湘南,神戸,3,12,19.4,66,9157,4
2841,16890,"2015,5,6",19:04,10,1,仙台,FC東京,19,1,17.1,66,14368,4
2842,16891,"2015,6,3",19:03,10,2,柏,浦和,42,12,21.8,90,12620,4
2843,16892,"2015,6,3",19:03,10,2,G大阪,鹿島,21,9,21.8,56,13110,4
2844,16893,"2015,5,10",13:04,11,1,名古屋,川崎F,56,1,23.0,27,16952,0
2845,16894,"2015,5,10",14:04,11,1,山形,柏,2,12,13.3,43,8285,0
2846,16895,"2015,5,10",14:03,11,1,横浜FM,新潟,41,1,25.7,42,19784,0
2847,16896,"2015,5,10",14:04,11,1,甲府,湘南,34,1,28.5,16,10350,0
2848,16897,"2015,5,10",15:04,11,1,仙台,浦和,19,1,16.2,41,19195,0
2849,16898,"2015,5,10",15:04,11,1,鳥栖,松本,15,1,25.3,35,10648,0
2850,16899,"2015,5,10",16:04,11,1,FC東京,鹿島,27,2,22.8,23,42070,0
2851,16900,"2015,5,10",16:04,11,1,神戸,清水,12,1,21.8,31,14397,0
2852,16901,"2015,5,10",19:04,11,1,広島,G大阪,7,1,17.6,53,17372,0
2853,16902,"2015,5,14",19:03,12,1,柏,湘南,42,12,20.6,65,6701,5
2854,16903,"2015,5,16",14:04,12,2,甲府,山形,34,12,26.2,45,9159,7
2855,16904,"2015,5,16",14:03,12,2,松本,神戸,47,12,20.9,72,11743,7
2856,16905,"2015,5,16",14:03,12,2,新潟,仙台,10,12,17.3,75,16764,7
2857,16906,"2015,5,16",15:04,12,2,鹿島,広島,52,12,19.5,77,13523,7
2858,16907,"2015,5,16",15:04,12,2,清水,横浜FM,0,12,20.3,89,12978,7
2859,16908,"2015,5,16",18:33,12,2,G大阪,川崎F,21,12,20.1,67,18842,7
2860,16909,"2015,5,16",15:34,12,2,浦和,FC東京,29,12,23.6,69,42995,7
2861,16910,"2015,5,16",19:04,12,2,名古屋,鳥栖,56,13,21.0,61,14825,7
2862,16911,"2015,5,23",18:34,13,1,仙台,甲府,19,1,20.9,63,13165,7
2863,16912,"2015,5,23",14:05,13,1,山形,神戸,2,1,28.6,18,7894,7
2864,16913,"2015,5,23",17:04,13,1,湘南,清水,3,1,21.1,73,13248,7
2865,16914,"2015,5,23",19:03,13,1,FC東京,名古屋,27,12,21.6,56,23460,7
2866,16915,"2015,5,23",19:04,13,1,川崎F,鳥栖,55,12,21.8,53,14881,7
2867,16916,"2015,5,23",19:04,13,1,松本,横浜FM,47,12,20.4,43,18906,7
2868,16917,"2015,5,23",19:04,13,1,広島,新潟,7,12,18.4,83,10460,7
2869,16918,"2015,6,23",19:03,13,2,柏,G大阪,42,14,22.3,75,9997,2
2870,16919,"2015,5,23",19:04,13,1,浦和,鹿島,29,1,23.0,50,41269,7
2871,16920,"2015,5,30",13:03,14,1,新潟,甲府,10,1,27.9,46,23197,7
2872,16921,"2015,5,30",14:04,14,1,名古屋,山形,56,1,30.3,33,13662,7
2873,16922,"2015,5,30",16:04,14,1,神戸,仙台,12,12,24.4,59,14906,7
2874,16923,"2015,5,30",19:03,14,1,鹿島,松本,52,1,20.6,84,17155,7
2875,16924,"2015,5,30",19:04,14,1,FC東京,柏,27,12,24.6,57,23439,7
2876,16925,"2015,5,30",19:04,14,1,横浜FM,G大阪,41,1,24.3,65,35044,7
2877,16926,"2015,5,30",19:04,14,1,湘南,広島,3,1,24.1,60,11276,7
2878,16927,"2015,5,30",19:04,14,1,清水,川崎F,0,1,20.9,90,13055,7
2879,16928,"2015,5,30",19:04,14,1,鳥栖,浦和,15,32,20.9,76,19249,7
2880,16929,"2015,6,7",16:04,15,1,仙台,鳥栖,19,1,20.3,51,12753,0
2881,16930,"2015,6,7",16:04,15,1,山形,鹿島,2,1,24.3,42,13241,0
2882,16931,"2015,6,7",16:04,15,1,浦和,清水,29,1,24.1,46,44424,0
2883,16932,"2015,6,7",16:03,15,1,柏,広島,42,12,23.2,57,11352,0
2884,16933,"2015,6,7",16:03,15,1,川崎F,湘南,55,1,23.7,49,20857,0
2885,16934,"2015,6,7",16:04,15,1,甲府,横浜FM,34,12,23.4,38,13007,0
2886,16935,"2015,6,7",16:04,15,1,松本,FC東京,47,2,22.5,54,17617,0
2887,16936,"2015,6,7",16:03,15,1,新潟,名古屋,10,1,22.3,48,19030,0
2888,16937,"2015,6,7",16:03,15,1,G大阪,神戸,21,12,24.3,46,18437,0
2889,16938,"2015,6,20",16:03,16,1,川崎F,松本,55,1,24.3,52,21490,7
2890,16939,"2015,6,20",16:03,16,1,横浜FM,鹿島,41,1,24.8,58,28928,7
2891,16940,"2015,6,20",16:04,16,1,湘南,新潟,3,1,22.1,72,11175,7
2892,16941,"2015,6,20",16:05,16,1,清水,甲府,0,12,20.5,83,13288,7
2893,16942,"2015,6,20",16:05,16,1,名古屋,柏,56,12,24.3,66,15848,7
2894,16943,"2015,6,20",16:03,16,1,G大阪,仙台,21,12,26.6,56,14616,7
2895,16944,"2015,6,20",16:05,16,1,神戸,浦和,12,1,25.4,53,18143,7
2896,16945,"2015,6,20",16:04,16,1,広島,山形,7,2,23.8,77,12286,7
2897,16946,"2015,6,20",16:04,16,1,鳥栖,FC東京,15,1,26.1,56,16871,7
2898,16947,"2015,6,27",19:04,17,1,仙台,名古屋,19,32,20.5,95,12644,7
2899,16948,"2015,6,27",19:04,17,1,山形,G大阪,2,32,21.1,90,14320,7
2900,16949,"2015,6,27",19:03,17,1,鹿島,川崎F,52,12,22.3,97,13867,7
2901,16950,"2015,6,27",19:04,17,1,浦和,新潟,29,12,23.6,88,43606,7
2902,16951,"2015,6,27",19:04,17,1,FC東京,清水,27,12,24.0,83,41363,7
2903,16952,"2015,6,27",19:04,17,1,甲府,柏,34,12,25.2,70,11019,7
2904,16953,"2015,6,27",19:04,17,1,松本,湘南,47,12,22.9,54,15456,7
2905,16954,"2015,6,27",19:04,17,1,神戸,横浜FM,12,12,23.6,55,22332,7
2906,16955,"2015,6,27",19:04,17,1,鳥栖,広島,15,12,22.1,75,12376,7
2907,16956,"2015,7,11",18:04,1,1,仙台,広島,19,1,27.0,49,13373,7
2908,16957,"2015,7,11",19:03,1,1,柏,鳥栖,42,1,25.3,73,11371,7
2909,16958,"2015,7,11",18:30,1,1,川崎F,FC東京,55,1,26.1,71,23793,7
2910,16959,"2015,7,11",19:03,1,1,横浜FM,山形,41,1,25.9,80,20575,7
2911,16960,"2015,7,11",18:04,1,1,湘南,名古屋,3,1,24.6,83,10752,7
2912,16961,"2015,7,11",19:04,1,1,松本,浦和,47,1,23.5,64,18605,7
2913,16962,"2015,7,11",19:03,1,1,新潟,鹿島,10,1,25.4,61,24316,7
2914,16963,"2015,7,11",19:04,1,1,清水,神戸,0,1,25.3,80,14037,7
2915,16964,"2015,7,11",19:04,1,1,G大阪,甲府,21,1,27.4,75,14364,7
2916,16965,"2015,7,15",19:05,2,1,山形,浦和,2,29,24.9,81,10849,4
2917,16966,"2015,7,15",19:04,2,1,鹿島,清水,52,2,26.9,79,6923,4
2918,16967,"2015,7,15",19:03,2,1,FC東京,新潟,27,1,26.9,68,12727,4
2919,16968,"2015,7,15",19:04,2,1,横浜FM,柏,11,1,27.1,69,8038,4
2920,16969,"2015,7,15",19:03,2,1,甲府,仙台,34,1,28.1,55,7015,4
2921,16970,"2015,7,15",19:04,2,1,名古屋,G大阪,13,12,29.3,59,13422,4
2922,16971,"2015,7,15",19:04,2,1,神戸,湘南,12,1,30.6,46,7696,4
2923,16972,"2015,7,15",19:04,2,1,広島,松本,7,1,27.8,77,7966,4
2924,16973,"2015,7,15",18:04,2,1,鳥栖,川崎F,15,1,29.8,53,7524,4
2925,16974,"2015,7,19",19:04,3,1,仙台,神戸,19,1,27.2,61,12488,0
2926,16975,"2015,7,19",19:05,3,1,浦和,広島,29,1,29.1,80,41492,0
2927,16976,"2015,7,19",19:04,3,1,柏,川崎F,42,12,28.4,82,14055,0
2928,16977,"2015,7,19",19:03,3,1,FC東京,山形,27,12,29.2,69,22175,0
2929,16978,"2015,7,19",19:04,3,1,湘南,甲府,3,1,28.6,70,12144,0
2930,16979,"2015,7,19",18:04,3,1,松本,鹿島,47,12,26.7,67,17625,0
2931,16980,"2015,7,19",19:03,3,1,新潟,鳥栖,10,1,26.6,63,17259,0
2932,16981,"2015,7,19",18:34,3,1,清水,名古屋,0,1,28.0,77,14497,0
2933,16982,"2015,7,19",19:03,3,1,G大阪,横浜FM,21,1,28.2,66,16787,0
2934,16983,"2015,7,25",19:04,4,1,仙台,柏,19,1,27.8,68,13070,7
2935,16984,"2015,7,25",19:34,4,1,山形,新潟,2,12,24.9,78,11206,7
2936,16985,"2015,7,25",18:34,4,1,鹿島,FC東京,52,1,27.8,80,17804,7
2937,16986,"2015,7,25",19:03,4,1,川崎F,清水,55,1,30.0,67,20040,7
2938,16987,"2015,7,25",18:05,4,1,甲府,松本,34,1,29.5,68,14176,7
2939,16988,"2015,7,25",19:04,4,1,名古屋,浦和,13,1,31.1,61,17624,7
2940,16989,"2015,7,25",19:04,4,1,神戸,G大阪,12,1,27.2,75,20679,7
2941,16990,"2015,7,25",19:05,4,1,広島,横浜FM,7,1,26.6,76,15174,7
2942,16991,"2015,7,25",19:04,4,1,鳥栖,湘南,15,1,29.8,60,11960,7
2943,16992,"2015,7,29",19:04,5,1,山形,名古屋,2,1,27.2,76,6100,4
2944,16993,"2015,7,29",19:04,5,1,浦和,甲府,29,12,27.6,83,22363,4
2945,16994,"2015,7,29",19:03,5,1,FC東京,仙台,27,1,29.0,70,16635,4
2946,16995,"2015,7,29",19:33,5,1,横浜FM,清水,41,12,27.9,79,14848,4
2947,16996,"2015,7,29",19:04,5,1,湘南,柏,3,1,26.6,87,10411,4
2948,16997,"2015,7,29",19:04,5,1,松本,川崎F,47,4,26.8,76,15610,4
2949,16998,"2015,7,29",19:00,5,1,新潟,G大阪,10,1,27.6,81,19650,4
2950,16999,"2015,7,29",19:05,5,1,神戸,広島,12,1,29.7,60,9538,4
2951,17000,"2015,7,29",19:04,5,1,鳥栖,鹿島,15,1,28.5,71,15794,4
2952,17001,"2015,7,22",19:03,6,1,G大阪,鳥栖,21,14,24.9,95,11156,4
2953,17002,"2015,8,12",19:04,6,2,仙台,松本,19,1,25.0,85,15757,4
2954,17003,"2015,8,12",19:04,6,2,柏,神戸,42,12,25.1,83,12383,4
2955,17004,"2015,8,12",19:03,6,2,川崎F,山形,55,12,28.8,65,19154,4
2956,17005,"2015,8,12",19:04,6,2,甲府,FC東京,34,1,28.9,53,12164,4
2957,17006,"2015,8,12",19:03,6,2,新潟,浦和,10,1,27.6,71,27447,4
2958,17007,"2015,8,12",19:04,6,2,清水,湘南,0,1,28.3,80,15946,4
2959,17008,"2015,8,12",19:04,6,2,名古屋,横浜FM,13,1,30.9,40,17093,4
2960,17009,"2015,8,12",19:04,6,2,広島,鹿島,7,34,22.2,91,16689,4
2961,17010,"2015,8,16",18:04,7,1,山形,鳥栖,2,12,26.7,70,10096,0
2962,17011,"2015,8,16",19:04,7,1,鹿島,仙台,52,1,26.1,94,16554,0
2963,17012,"2015,8,16",18:04,7,1,浦和,湘南,29,12,26.4,86,36185,0
2964,17013,"2015,8,16",18:04,7,1,FC東京,G大阪,27,34,26.4,87,37978,0
2965,17014,"2015,8,16",18:03,7,1,横浜FM,甲府,41,4,28.0,85,19207,0
2966,17015,"2015,8,16",18:04,7,1,松本,名古屋,47,1,27.4,57,17442,0
