,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
377,377,20816,2018-04-15,16:03,8,2,湘南,広島,ShonanBMWスタジアム平塚,24.0,24.0,51.0,3.0,0,4,2018,0,16,22.0,15732,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
378,378,20817,2018-04-21,13:03,9,1,清水,FC東京,IAIスタジアム日本平,22.3,22.3,58.0,0.0,6,4,2018,0,13,21.0,20248,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
379,379,20818,2018-04-21,14:03,9,1,仙台,磐田,ユアテックスタジアム仙台,25.7,25.7,33.0,19.0,6,4,2018,0,14,4.0,19694,24.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1
380,380,20819,2018-04-21,14:03,9,1,広島,鳥栖,エディオンスタジアム広島,26.1,26.1,29.0,7.0,6,4,2018,0,14,11.0,36894,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-3
381,381,20820,2018-04-21,16:03,9,1,浦和,札幌,埼玉スタジアム2002,23.9,23.9,51.0,29.0,6,4,2018,0,16,20.0,62010,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
382,382,20821,2018-04-21,16:03,9,1,川崎F,鹿島,等々力陸上競技場,24.3,24.3,44.0,55.0,6,4,2018,0,16,10.0,26827,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
383,383,20822,2018-04-21,16:03,9,1,横浜FM,湘南,日産スタジアム,23.1,23.1,42.0,41.0,6,4,2018,0,16,19.0,72081,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
384,384,20823,2018-04-21,16:03,9,1,神戸,名古屋,ノエビアスタジアム神戸,20.6,20.6,72.0,12.0,6,4,2018,0,16,25.0,28425,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
385,385,20824,2018-04-21,19:03,9,1,G大阪,C大阪,パナソニックスタジアム吹田,20.6,20.6,42.0,60.0,6,4,2018,0,19,2.0,39694,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
386,386,20825,2018-04-22,16:03,9,2,長崎,柏,トランスコスモススタジアム長崎,24.8,24.8,55.0,60.0,0,4,2018,0,16,29.0,20258,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
387,387,20826,2018-04-25,19:03,10,1,札幌,横浜FM,札幌厚別公園競技場,10.3,10.3,66.0,44.0,3,4,2018,0,19,14.0,19620,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
388,388,20827,2018-04-25,19:03,10,1,鹿島,神戸,県立カシマサッカースタジアム,15.7,15.7,87.0,52.0,3,4,2018,0,19,28.0,37496,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
389,389,20828,2018-04-25,19:03,10,1,柏,浦和,三協フロンテア柏スタジアム,19.7,19.7,74.0,60.0,3,4,2018,0,19,17.0,15109,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
390,390,20829,2018-04-25,19:03,10,1,FC東京,広島,味の素スタジアム,22.5,22.5,83.0,27.0,3,4,2018,0,19,1.0,48999,11.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
391,391,20830,2018-04-25,19:03,10,1,湘南,G大阪,ShonanBMWスタジアム平塚,19.8,19.8,90.0,3.0,3,4,2018,0,19,22.0,15732,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
392,392,20831,2018-04-25,19:03,10,1,磐田,長崎,ヤマハスタジアム(磐田),19.8,19.8,49.0,17.0,3,4,2018,0,19,24.0,15165,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
393,393,20832,2018-04-25,19:03,10,1,名古屋,清水,パロマ瑞穂スタジアム,16.6,16.6,55.0,13.0,3,4,2018,0,19,6.0,20223,21.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
394,394,20833,2018-04-25,19:03,10,1,C大阪,仙台,キンチョウスタジアム,14.9,14.9,57.0,8.0,3,4,2018,0,19,0.0,17892,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
395,395,20834,2018-04-25,19:03,10,1,鳥栖,川崎F,ベストアメニティスタジアム,13.8,13.8,67.0,15.0,3,4,2018,0,19,27.0,24130,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
396,396,20835,2018-04-28,13:03,11,1,長崎,広島,トランスコスモススタジアム長崎,25.7,25.7,41.0,60.0,6,4,2018,0,13,29.0,20258,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
397,397,20836,2018-04-28,14:03,11,1,仙台,札幌,ユアテックスタジアム仙台,22.5,22.5,20.0,19.0,6,4,2018,0,14,4.0,19694,14.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
398,398,20837,2018-04-28,14:03,11,1,清水,柏,IAIスタジアム日本平,22.5,22.5,44.0,0.0,6,4,2018,0,14,21.0,20248,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
399,399,20838,2018-04-28,15:03,11,1,FC東京,名古屋,味の素スタジアム,23.2,23.2,35.0,27.0,6,4,2018,0,15,1.0,48999,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
400,400,20839,2018-04-28,15:03,11,1,磐田,C大阪,ヤマハスタジアム(磐田),23.5,23.5,42.0,17.0,6,4,2018,0,15,24.0,15165,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
401,401,20840,2018-04-28,16:04,11,1,浦和,湘南,埼玉スタジアム2002,23.6,23.6,36.0,29.0,6,4,2018,0,16,20.0,62010,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
402,402,20841,2018-04-28,16:03,11,1,神戸,川崎F,ノエビアスタジアム神戸,20.6,20.6,52.0,12.0,6,4,2018,0,16,25.0,28425,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1
403,403,20842,2018-04-28,19:03,11,1,横浜FM,鹿島,日産スタジアム,19.4,19.4,60.0,41.0,6,4,2018,0,19,19.0,72081,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1
404,404,20843,2018-04-29,16:03,11,2,G大阪,鳥栖,パナソニックスタジアム吹田,23.5,23.5,36.0,60.0,0,4,2018,0,16,2.0,39694,27.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
405,405,20844,2018-05-02,19:03,12,1,鹿島,長崎,県立カシマサッカースタジアム,21.2,21.2,70.0,52.0,3,5,2018,0,19,28.0,37496,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
406,406,20845,2018-05-02,19:03,12,1,川崎F,浦和,等々力陸上競技場,21.2,21.2,71.0,55.0,3,5,2018,0,19,10.0,26827,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
407,407,20846,2018-05-02,19:03,12,1,横浜FM,磐田,日産スタジアム,20.2,20.2,68.0,41.0,3,5,2018,0,19,19.0,72081,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2
408,408,20847,2018-05-02,19:03,12,1,湘南,柏,ShonanBMWスタジアム平塚,19.2,19.2,83.0,3.0,3,5,2018,0,19,22.0,15732,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
409,409,20848,2018-05-02,19:03,12,1,名古屋,C大阪,パロマ瑞穂スタジアム,19.2,19.2,79.0,13.0,3,5,2018,0,19,6.0,20223,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
410,410,20849,2018-05-02,19:03,12,1,G大阪,仙台,パナソニックスタジアム吹田,19.7,19.7,90.0,60.0,3,5,2018,0,19,2.0,39694,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
411,411,20850,2018-05-02,19:03,12,1,神戸,FC東京,ノエビアスタジアム神戸,23.8,23.8,78.0,12.0,3,5,2018,0,19,25.0,28425,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
412,412,20851,2018-05-02,19:33,12,1,広島,清水,エディオンスタジアム広島,24.3,24.3,92.0,7.0,3,5,2018,0,19,11.0,36894,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
413,413,20852,2018-05-02,20:03,12,1,鳥栖,札幌,ベストアメニティスタジアム,22.5,22.5,90.0,15.0,3,5,2018,0,20,27.0,24130,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
414,414,20853,2018-05-05,14:03,13,1,札幌,G大阪,札幌厚別公園競技場,11.8,11.8,48.0,44.0,6,5,2018,1,14,14.0,19620,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
415,415,20854,2018-05-05,14:03,13,1,柏,磐田,三協フロンテア柏スタジアム,25.1,25.1,31.0,60.0,6,5,2018,1,14,17.0,15109,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
416,416,20855,2018-05-05,14:02,13,1,川崎F,FC東京,等々力陸上競技場,23.8,23.8,31.0,55.0,6,5,2018,1,14,10.0,26827,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
417,417,20856,2018-05-05,15:04,13,1,C大阪,長崎,ヤンマースタジアム長居,22.6,22.6,26.0,18.0,6,5,2018,1,15,0.0,47853,29.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
418,418,20857,2018-05-05,17:03,13,1,鹿島,浦和,県立カシマサッカースタジアム,22.5,22.5,38.0,52.0,6,5,2018,1,17,28.0,37496,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
419,419,20858,2018-05-05,19:03,13,1,名古屋,横浜FM,豊田スタジアム,20.8,20.8,35.0,56.0,6,5,2018,1,19,6.0,41255,19.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
420,420,20859,2018-05-06,15:03,13,2,鳥栖,清水,ベストアメニティスタジアム,17.3,17.3,88.0,15.0,0,5,2018,0,15,27.0,24130,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
421,421,20860,2018-05-06,16:03,13,2,湘南,仙台,ShonanBMWスタジアム平塚,24.0,24.0,36.0,3.0,0,5,2018,0,16,22.0,15732,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
422,422,20861,2018-05-06,17:03,13,2,広島,神戸,エディオンスタジアム広島,19.5,19.5,92.0,7.0,0,5,2018,0,17,11.0,36894,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-2
423,423,20862,2018-05-12,14:03,14,1,清水,湘南,IAIスタジアム日本平,22.9,22.9,50.0,0.0,6,5,2018,0,14,21.0,20248,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
424,424,20863,2018-05-12,14:03,14,1,磐田,神戸,ヤマハスタジアム(磐田),23.7,23.7,47.0,17.0,6,5,2018,0,14,24.0,15165,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
425,425,20864,2018-05-12,14:03,14,1,長崎,名古屋,トランスコスモススタジアム長崎,26.7,26.7,45.0,60.0,6,5,2018,0,14,29.0,20258,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
426,426,20865,2018-05-12,16:03,14,1,仙台,広島,ユアテックスタジアム仙台,26.2,26.2,35.0,19.0,6,5,2018,0,16,4.0,19694,11.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
427,427,20866,2018-05-12,19:03,14,1,横浜FM,G大阪,日産スタジアム,20.0,20.0,54.0,41.0,6,5,2018,0,19,19.0,72081,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
428,428,20867,2018-05-13,14:04,14,2,浦和,鳥栖,埼玉スタジアム2002,20.7,20.7,75.0,29.0,0,5,2018,0,14,20.0,62010,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
429,429,20868,2018-05-13,16:04,14,2,FC東京,札幌,味の素スタジアム,18.9,18.9,90.0,27.0,0,5,2018,0,16,1.0,48999,14.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
430,430,20869,2018-05-12,15:03,14,1,柏,川崎F,三協フロンテア柏スタジアム,23.6,23.6,45.0,60.0,6,5,2018,0,15,17.0,15109,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
431,431,20870,2018-07-25,19:03,14,3,C大阪,鹿島,ヤンマースタジアム長居,30.8,30.8,72.0,18.0,3,7,2018,0,19,0.0,47853,28.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1
432,432,20871,2018-05-19,14:03,15,1,横浜FM,長崎,日産スタジアム,25.7,25.7,55.0,41.0,6,5,2018,0,14,19.0,72081,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
433,433,20872,2018-05-19,14:02,15,1,G大阪,浦和,パナソニックスタジアム吹田,17.9,17.9,28.0,60.0,6,5,2018,0,14,2.0,39694,20.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
434,434,20873,2018-05-19,19:03,15,1,湘南,磐田,ShonanBMWスタジアム平塚,19.4,19.4,38.0,3.0,6,5,2018,0,19,22.0,15732,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
435,435,20874,2018-05-20,14:03,15,2,鹿島,仙台,県立カシマサッカースタジアム,17.1,17.1,40.0,52.0,0,5,2018,0,14,28.0,37496,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
436,436,20875,2018-05-20,14:03,15,2,名古屋,柏,豊田スタジアム,22.7,22.7,42.0,56.0,0,5,2018,0,14,6.0,41255,17.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
437,437,20876,2018-05-20,15:04,15,2,川崎F,清水,等々力陸上競技場,21.5,21.5,33.0,55.0,0,5,2018,0,15,10.0,26827,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
438,438,20877,2018-05-20,15:03,15,2,鳥栖,FC東京,ベストアメニティスタジアム,25.1,25.1,41.0,15.0,0,5,2018,0,15,27.0,24130,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
439,439,20878,2018-05-20,16:03,15,2,広島,C大阪,エディオンスタジアム広島,23.3,23.3,49.0,7.0,0,5,2018,0,16,11.0,36894,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
440,440,20879,2018-05-20,17:04,15,2,神戸,札幌,ノエビアスタジアム神戸,22.2,22.2,46.0,12.0,0,5,2018,0,17,25.0,28425,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2
441,441,20880,2018-07-18,19:03,16,1,札幌,川崎F,札幌厚別公園競技場,19.8,19.8,71.0,44.0,3,7,2018,0,19,14.0,19620,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
442,442,20881,2018-07-18,19:04,16,1,仙台,横浜FM,ユアテックスタジアム仙台,30.1,30.1,62.0,19.0,3,7,2018,0,19,4.0,19694,19.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
443,443,20882,2018-07-18,19:04,16,1,柏,FC東京,三協フロンテア柏スタジアム,30.1,30.1,55.0,60.0,3,7,2018,0,19,17.0,15109,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6
