,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
3192,3192,18026,2016-06-11,19:04,15,1,名古屋,鳥栖,パロマ瑞穂スタジアム,12,24.8,51.0,7980,13,6,6,2016,0,19,6,20223,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
3193,3193,18027,2016-06-11,14:04,15,1,G大阪,湘南,市立吹田サッカースタジアム,13,32.2,47.0,22257,36,6,6,2016,0,14,2,39694,22,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1
3194,3194,18028,2016-06-11,16:05,15,1,神戸,広島,ノエビアスタジアム神戸,1,26.7,66.0,14509,12,6,6,2016,0,16,25,28425,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
3195,3195,18029,2016-06-18,19:05,16,1,仙台,甲府,ユアテックスタジアム仙台,1,25.6,52.0,15166,19,6,6,2016,0,19,4,19694,23,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
3196,3196,18030,2016-06-18,19:03,16,1,大宮,横浜FM,NACK5スタジアム大宮,1,26.4,52.0,12510,1,6,6,2016,0,19,8,15491,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3197,3197,18031,2016-06-18,19:03,16,1,FC東京,新潟,味の素スタジアム,1,26.2,59.0,24793,27,6,6,2016,0,19,1,48999,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3198,3198,18032,2016-06-18,19:04,16,1,湘南,磐田,ShonanBMWスタジアム平塚,1,25.2,64.0,11341,3,6,6,2016,0,19,22,15732,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
3199,3199,18033,2016-06-18,19:03,16,1,名古屋,柏,パロマ瑞穂スタジアム,1,27.2,50.0,10517,13,6,6,2016,0,19,6,20223,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3200,3200,18034,2016-06-18,19:03,16,1,神戸,鹿島,ノエビアスタジアム神戸,1,25.0,68.0,18875,12,6,6,2016,0,19,25,28425,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
3201,3201,18035,2016-06-18,19:04,16,1,広島,浦和,エディオンスタジアム広島,1,25.9,61.0,24656,7,6,6,2016,0,19,11,36894,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3202,3202,18036,2016-06-18,19:04,16,1,福岡,川崎F,レベルファイブスタジアム,21,27.6,64.0,18226,20,6,6,2016,0,19,26,22331,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
3203,3203,18037,2016-06-18,19:04,16,1,鳥栖,G大阪,ベストアメニティスタジアム,14,26.3,70.0,14450,15,6,6,2016,0,19,27,24130,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
3204,3204,18038,2016-06-25,19:04,17,1,鹿島,福岡,県立カシマサッカースタジアム,12,25.6,72.0,31636,52,6,6,2016,0,19,28,37496,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3205,3205,18039,2016-06-25,19:03,17,1,浦和,神戸,埼玉スタジアム2002,12,25.2,80.0,29462,29,6,6,2016,0,19,20,62010,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
3206,3206,18040,2016-06-25,19:03,17,1,柏,湘南,日立柏サッカー場,12,27.4,71.0,9643,42,6,6,2016,0,19,17,15109,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
3207,3207,18041,2016-06-25,19:04,17,1,川崎F,大宮,等々力陸上競技場,12,26.0,75.0,26612,55,6,6,2016,0,19,10,26827,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3208,3208,18042,2016-06-25,19:05,17,1,横浜FM,FC東京,日産スタジアム,12,25.9,63.0,21240,41,6,6,2016,0,19,19,72081,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3209,3209,18043,2016-06-25,19:04,17,1,甲府,広島,山梨中銀スタジアム,12,26.6,51.0,11816,34,6,6,2016,0,19,23,15859,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1
3210,3210,18044,2016-06-25,19:04,17,1,新潟,鳥栖,デンカビッグスワンスタジアム,13,24.1,72.0,19055,10,6,6,2016,0,19,13,41684,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-3
3211,3211,18045,2016-06-25,19:04,17,1,磐田,仙台,ヤマハスタジアム(磐田),12,26.8,71.0,12070,17,6,6,2016,0,19,24,15165,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
3212,3212,18046,2016-06-25,19:04,17,1,G大阪,名古屋,市立吹田サッカースタジアム,32,24.8,64.0,33546,36,6,6,2016,0,19,2,39694,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3213,3213,18047,2016-07-02,19:04,1,1,仙台,川崎F,ユアテックスタジアム仙台,12,23.4,88.0,15415,19,6,7,2016,0,19,4,19694,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3214,3214,18048,2016-07-02,18:34,1,1,鹿島,G大阪,県立カシマサッカースタジアム,1,27.0,66.0,21524,52,6,7,2016,0,18,28,37496,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-3
3215,3215,18049,2016-07-02,19:00,1,1,大宮,名古屋,NACK5スタジアム大宮,1,30.7,62.0,10742,1,6,7,2016,0,19,8,15491,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
3216,3216,18050,2016-07-02,19:04,1,1,柏,新潟,日立柏サッカー場,12,28.1,73.0,10435,42,6,7,2016,0,19,17,15109,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3217,3217,18051,2016-07-02,19:05,1,1,湘南,横浜FM,ShonanBMWスタジアム平塚,1,27.7,81.0,13677,3,6,7,2016,0,19,22,15732,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3218,3218,18052,2016-07-02,18:04,1,1,甲府,神戸,山梨中銀スタジアム,12,27.9,83.0,7011,34,6,7,2016,0,18,23,15859,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-3
3219,3219,18053,2016-07-02,19:04,1,1,広島,磐田,エディオンスタジアム広島,12,25.7,89.0,14502,7,6,7,2016,0,19,11,36894,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-3
3220,3220,18054,2016-07-02,19:05,1,1,福岡,浦和,レベルファイブスタジアム,12,29.0,73.0,18509,20,6,7,2016,0,19,26,22331,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
3221,3221,18055,2016-07-02,19:04,1,1,鳥栖,FC東京,ベストアメニティスタジアム,12,25.6,89.0,9858,15,6,7,2016,0,19,27,24130,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1
3222,3222,18056,2016-07-09,19:04,2,1,浦和,柏,埼玉スタジアム2002,12,24.2,75.0,27875,29,6,7,2016,0,19,20,62010,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3223,3223,18057,2016-07-09,19:04,2,1,FC東京,甲府,味の素スタジアム,21,26.1,76.0,17978,27,6,7,2016,0,19,1,48999,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
3224,3224,18058,2016-07-09,19:03,2,1,横浜FM,福岡,日産スタジアム,12,23.5,87.0,19052,41,6,7,2016,0,19,19,72081,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3225,3225,18059,2016-07-09,19:04,2,1,新潟,湘南,デンカビッグスワンスタジアム,17,25.6,82.0,16410,10,6,7,2016,0,19,13,41684,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
3226,3226,18060,2016-07-09,19:04,2,1,磐田,大宮,ヤマハスタジアム(磐田),12,26.8,70.0,10416,17,6,7,2016,0,19,24,15165,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1
3227,3227,18061,2016-07-09,18:06,2,1,名古屋,川崎F,パロマ瑞穂スタジアム,12,26.3,67.0,16780,13,6,7,2016,0,18,6,20223,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3228,3228,18062,2016-07-09,18:33,2,1,G大阪,仙台,市立吹田サッカースタジアム,12,27.1,73.0,19482,36,6,7,2016,0,18,2,39694,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
3229,3229,18063,2016-07-09,19:05,2,1,神戸,鳥栖,ノエビアスタジアム神戸,1,25.5,83.0,13008,12,6,7,2016,0,19,25,28425,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
3230,3230,18064,2016-07-09,19:04,2,1,広島,鹿島,エディオンスタジアム広島,1,25.7,83.0,16551,7,6,7,2016,0,19,11,36894,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3231,3231,18065,2016-07-13,19:04,3,1,仙台,浦和,ユアテックスタジアム仙台,32,26.1,89.0,14056,19,3,7,2016,0,19,4,19694,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
3232,3232,18066,2016-07-13,19:04,3,1,鹿島,名古屋,県立カシマサッカースタジアム,29,27.3,80.0,6696,52,3,7,2016,0,19,28,37496,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1
3233,3233,18067,2016-07-13,19:04,3,1,大宮,G大阪,NACK5スタジアム大宮,12,28.8,70.0,9873,1,3,7,2016,0,19,8,15491,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
3234,3234,18068,2016-07-13,19:03,3,1,柏,広島,日立柏サッカー場,34,27.4,90.0,7090,42,3,7,2016,0,19,17,15109,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3235,3235,18069,2016-07-13,19:04,3,1,川崎F,新潟,等々力陸上競技場,12,26.4,89.0,14432,55,3,7,2016,0,19,10,26827,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3236,3236,18070,2016-07-13,19:05,3,1,横浜FM,神戸,ニッパツ三ツ沢球技場,12,25.9,86.0,7033,11,3,7,2016,0,19,19,15440,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3237,3237,18071,2016-07-13,19:04,3,1,湘南,鳥栖,ShonanBMWスタジアム平塚,12,24.8,88.0,9079,3,3,7,2016,0,19,22,15732,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
3238,3238,18072,2016-07-13,19:05,3,1,甲府,磐田,山梨中銀スタジアム,12,27.2,90.0,7064,34,3,7,2016,0,19,23,15859,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,-2
3239,3239,18073,2016-07-13,19:04,3,1,福岡,FC東京,レベルファイブスタジアム,12,27.7,78.0,6497,20,3,7,2016,0,19,26,22331,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
3240,3240,18074,2016-07-17,19:04,4,1,浦和,大宮,埼玉スタジアム2002,1,26.4,78.0,53951,29,0,7,2016,0,19,20,62010,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3241,3241,18075,2016-07-17,19:03,4,1,FC東京,柏,味の素スタジアム,12,27.0,77.0,22374,27,0,7,2016,0,19,1,48999,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3242,3242,18076,2016-07-17,18:04,4,1,甲府,鹿島,山梨中銀スタジアム,1,29.8,71.0,14095,34,0,7,2016,0,18,23,15859,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-1
3243,3243,18077,2016-07-17,19:04,4,1,新潟,仙台,デンカビッグスワンスタジアム,12,26.0,88.0,19388,10,0,7,2016,0,19,13,41684,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3244,3244,18078,2016-07-17,18:34,4,1,磐田,川崎F,ヤマハスタジアム(磐田),12,27.7,81.0,14837,17,0,7,2016,0,18,24,15165,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1
3245,3245,18079,2016-07-17,19:04,4,1,G大阪,福岡,市立吹田サッカースタジアム,12,29.6,70.0,23540,36,0,7,2016,0,19,2,39694,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3246,3246,18080,2016-07-17,18:04,4,1,神戸,湘南,ノエビアスタジアム神戸,12,29.2,72.0,13076,12,0,7,2016,0,18,25,28425,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
3247,3247,18081,2016-07-17,19:04,4,1,広島,横浜FM,エディオンスタジアム広島,12,26.4,83.0,25845,7,0,7,2016,0,19,11,36894,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3248,3248,18082,2016-07-17,19:04,4,1,鳥栖,名古屋,ベストアメニティスタジアム,1,24.9,79.0,10618,15,0,7,2016,0,19,27,24130,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
3249,3249,18083,2016-07-23,19:04,5,1,仙台,湘南,ユアテックスタジアム仙台,12,23.4,67.0,13612,19,6,7,2016,0,19,4,19694,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
3250,3250,18084,2016-07-23,18:34,5,1,鹿島,浦和,県立カシマサッカースタジアム,2,22.2,82.0,30249,52,6,7,2016,0,18,28,37496,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3251,3251,18085,2016-07-23,19:04,5,1,大宮,新潟,NACK5スタジアム大宮,12,24.3,60.0,12048,1,6,7,2016,0,19,8,15491,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3252,3252,18086,2016-07-23,19:03,5,1,柏,G大阪,日立柏サッカー場,12,24.1,71.0,13808,42,6,7,2016,0,19,17,15109,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3253,3253,18087,2016-07-23,18:33,5,1,川崎F,FC東京,等々力陸上競技場,13,26.3,61.0,24103,55,6,7,2016,0,18,10,26827,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3254,3254,18088,2016-07-23,19:03,5,1,横浜FM,磐田,日産スタジアム,12,24.1,61.0,23028,41,6,7,2016,0,19,19,72081,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3255,3255,18089,2016-07-23,18:04,5,1,名古屋,甲府,パロマ瑞穂スタジアム,13,26.1,56.0,12072,13,6,7,2016,0,18,6,20223,23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
3256,3256,18090,2016-07-23,19:04,5,1,広島,神戸,エディオンスタジアム広島,1,27.6,80.0,12310,7,6,7,2016,0,19,11,36894,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-2
3257,3257,18091,2016-07-23,19:04,5,1,福岡,鳥栖,レベルファイブスタジアム,1,30.4,64.0,19370,20,6,7,2016,0,19,26,22331,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2
3258,3258,18092,2016-07-30,19:03,6,1,横浜FM,名古屋,日産スタジアム,1,28.2,67.0,25772,41,6,7,2016,0,19,19,72081,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
3259,3259,18093,2016-07-30,19:04,6,1,湘南,川崎F,ShonanBMWスタジアム平塚,1,26.7,87.0,14096,3,6,7,2016,0,19,22,15732,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
