,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,kick_off_time_hour,home_team_id,capacity,away_team_id
2890,16939,2015-06-20,16:03,16,1,横浜FM,鹿島,日産スタジアム,1,24.8,58.0,28928,41,6,6,2015,16,19,72081,28
2891,16940,2015-06-20,16:04,16,1,湘南,新潟,ShonanBMWスタジアム平塚,1,22.1,72.0,11175,3,6,6,2015,16,22,15732,13
2892,16941,2015-06-20,16:05,16,1,清水,甲府,IAIスタジアム日本平,12,20.5,83.0,13288,0,6,6,2015,16,21,20248,23
2893,16942,2015-06-20,16:05,16,1,名古屋,柏,豊田スタジアム,12,24.3,66.0,15848,56,6,6,2015,16,6,41255,17
2894,16943,2015-06-20,16:03,16,1,G大阪,仙台,万博記念競技場,12,26.6,56.0,14616,21,6,6,2015,16,2,21000,4
2895,16944,2015-06-20,16:05,16,1,神戸,浦和,ノエビアスタジアム神戸,1,25.4,53.0,18143,12,6,6,2015,16,25,28425,20
2896,16945,2015-06-20,16:04,16,1,広島,山形,エディオンスタジアム広島,2,23.8,77.0,12286,7,6,6,2015,16,11,36894,9
2897,16946,2015-06-20,16:04,16,1,鳥栖,FC東京,ベストアメニティスタジアム,1,26.1,56.0,16871,15,6,6,2015,16,27,24130,1
2898,16947,2015-06-27,19:04,17,1,仙台,名古屋,ユアテックスタジアム仙台,32,20.5,95.0,12644,19,6,6,2015,19,4,19694,6
2899,16948,2015-06-27,19:04,17,1,山形,G大阪,NDソフトスタジアム山形,32,21.1,90.0,14320,2,6,6,2015,19,9,20784,2
2900,16949,2015-06-27,19:03,17,1,鹿島,川崎F,県立カシマサッカースタジアム,12,22.3,97.0,13867,52,6,6,2015,19,28,37496,10
2901,16950,2015-06-27,19:04,17,1,浦和,新潟,埼玉スタジアム2002,12,23.6,88.0,43606,29,6,6,2015,19,20,62010,13
2902,16951,2015-06-27,19:04,17,1,FC東京,清水,味の素スタジアム,12,24.0,83.0,41363,27,6,6,2015,19,1,48999,21
2903,16952,2015-06-27,19:04,17,1,甲府,柏,山梨中銀スタジアム,12,25.2,70.0,11019,34,6,6,2015,19,23,15859,17
2904,16953,2015-06-27,19:04,17,1,松本,湘南,松本平広域公園総合球技場,12,22.9,54.0,15456,47,6,6,2015,19,16,20336,22
2905,16954,2015-06-27,19:04,17,1,神戸,横浜FM,ノエビアスタジアム神戸,12,23.6,55.0,22332,12,6,6,2015,19,25,28425,19
2906,16955,2015-06-27,19:04,17,1,鳥栖,広島,ベストアメニティスタジアム,12,22.1,75.0,12376,15,6,6,2015,19,27,24130,11
2907,16956,2015-07-11,18:04,1,1,仙台,広島,ユアテックスタジアム仙台,1,27.0,49.0,13373,19,6,7,2015,18,4,19694,11
2908,16957,2015-07-11,19:03,1,1,柏,鳥栖,日立柏サッカー場,1,25.3,73.0,11371,42,6,7,2015,19,17,15109,27
2909,16958,2015-07-11,18:30,1,1,川崎F,FC東京,等々力陸上競技場,1,26.1,71.0,23793,55,6,7,2015,18,10,26827,1
2910,16959,2015-07-11,19:03,1,1,横浜FM,山形,日産スタジアム,1,25.9,80.0,20575,41,6,7,2015,19,19,72081,9
2911,16960,2015-07-11,18:04,1,1,湘南,名古屋,ShonanBMWスタジアム平塚,1,24.6,83.0,10752,3,6,7,2015,18,22,15732,6
2912,16961,2015-07-11,19:04,1,1,松本,浦和,松本平広域公園総合球技場,1,23.5,64.0,18605,47,6,7,2015,19,16,20336,20
2913,16962,2015-07-11,19:03,1,1,新潟,鹿島,デンカビッグスワンスタジアム,1,25.4,61.0,24316,10,6,7,2015,19,13,41684,28
2914,16963,2015-07-11,19:04,1,1,清水,神戸,IAIスタジアム日本平,1,25.3,80.0,14037,0,6,7,2015,19,21,20248,25
2915,16964,2015-07-11,19:04,1,1,G大阪,甲府,万博記念競技場,1,27.4,75.0,14364,21,6,7,2015,19,2,21000,23
2916,16965,2015-07-15,19:05,2,1,山形,浦和,NDソフトスタジアム山形,29,24.9,81.0,10849,2,3,7,2015,19,9,20784,20
2917,16966,2015-07-15,19:04,2,1,鹿島,清水,県立カシマサッカースタジアム,2,26.9,79.0,6923,52,3,7,2015,19,28,37496,21
2918,16967,2015-07-15,19:03,2,1,FC東京,新潟,味の素スタジアム,1,26.9,68.0,12727,27,3,7,2015,19,1,48999,13
2919,16968,2015-07-15,19:04,2,1,横浜FM,柏,ニッパツ三ツ沢球技場,1,27.1,69.0,8038,11,3,7,2015,19,19,15440,17
2920,16969,2015-07-15,19:03,2,1,甲府,仙台,山梨中銀スタジアム,1,28.1,55.0,7015,34,3,7,2015,19,23,15859,4
2921,16970,2015-07-15,19:04,2,1,名古屋,G大阪,パロマ瑞穂スタジアム,12,29.3,59.0,13422,13,3,7,2015,19,6,20223,2
2922,16971,2015-07-15,19:04,2,1,神戸,湘南,ノエビアスタジアム神戸,1,30.6,46.0,7696,12,3,7,2015,19,25,28425,22
2923,16972,2015-07-15,19:04,2,1,広島,松本,エディオンスタジアム広島,1,27.8,77.0,7966,7,3,7,2015,19,11,36894,16
2924,16973,2015-07-15,18:04,2,1,鳥栖,川崎F,ベストアメニティスタジアム,1,29.8,53.0,7524,15,3,7,2015,18,27,24130,10
2925,16974,2015-07-19,19:04,3,1,仙台,神戸,ユアテックスタジアム仙台,1,27.2,61.0,12488,19,0,7,2015,19,4,19694,25
2926,16975,2015-07-19,19:05,3,1,浦和,広島,埼玉スタジアム2002,1,29.1,80.0,41492,29,0,7,2015,19,20,62010,11
2927,16976,2015-07-19,19:04,3,1,柏,川崎F,日立柏サッカー場,12,28.4,82.0,14055,42,0,7,2015,19,17,15109,10
2928,16977,2015-07-19,19:03,3,1,FC東京,山形,味の素スタジアム,12,29.2,69.0,22175,27,0,7,2015,19,1,48999,9
2929,16978,2015-07-19,19:04,3,1,湘南,甲府,ShonanBMWスタジアム平塚,1,28.6,70.0,12144,3,0,7,2015,19,22,15732,23
2930,16979,2015-07-19,18:04,3,1,松本,鹿島,松本平広域公園総合球技場,12,26.7,67.0,17625,47,0,7,2015,18,16,20336,28
2931,16980,2015-07-19,19:03,3,1,新潟,鳥栖,デンカビッグスワンスタジアム,1,26.6,63.0,17259,10,0,7,2015,19,13,41684,27
2932,16981,2015-07-19,18:34,3,1,清水,名古屋,IAIスタジアム日本平,1,28.0,77.0,14497,0,0,7,2015,18,21,20248,6
2933,16982,2015-07-19,19:03,3,1,G大阪,横浜FM,万博記念競技場,1,28.2,66.0,16787,21,0,7,2015,19,2,21000,19
2934,16983,2015-07-25,19:04,4,1,仙台,柏,ユアテックスタジアム仙台,1,27.8,68.0,13070,19,6,7,2015,19,4,19694,17
2935,16984,2015-07-25,19:34,4,1,山形,新潟,NDソフトスタジアム山形,12,24.9,78.0,11206,2,6,7,2015,19,9,20784,13
2936,16985,2015-07-25,18:34,4,1,鹿島,FC東京,県立カシマサッカースタジアム,1,27.8,80.0,17804,52,6,7,2015,18,28,37496,1
2937,16986,2015-07-25,19:03,4,1,川崎F,清水,等々力陸上競技場,1,30.0,67.0,20040,55,6,7,2015,19,10,26827,21
2938,16987,2015-07-25,18:05,4,1,甲府,松本,山梨中銀スタジアム,1,29.5,68.0,14176,34,6,7,2015,18,23,15859,16
2939,16988,2015-07-25,19:04,4,1,名古屋,浦和,パロマ瑞穂スタジアム,1,31.1,61.0,17624,13,6,7,2015,19,6,20223,20
2940,16989,2015-07-25,19:04,4,1,神戸,G大阪,ノエビアスタジアム神戸,1,27.2,75.0,20679,12,6,7,2015,19,25,28425,2
2941,16990,2015-07-25,19:05,4,1,広島,横浜FM,エディオンスタジアム広島,1,26.6,76.0,15174,7,6,7,2015,19,11,36894,19
2942,16991,2015-07-25,19:04,4,1,鳥栖,湘南,ベストアメニティスタジアム,1,29.8,60.0,11960,15,6,7,2015,19,27,24130,22
2943,16992,2015-07-29,19:04,5,1,山形,名古屋,NDソフトスタジアム山形,1,27.2,76.0,6100,2,3,7,2015,19,9,20784,6
2944,16993,2015-07-29,19:04,5,1,浦和,甲府,埼玉スタジアム2002,12,27.6,83.0,22363,29,3,7,2015,19,20,62010,23
2945,16994,2015-07-29,19:03,5,1,FC東京,仙台,味の素スタジアム,1,29.0,70.0,16635,27,3,7,2015,19,1,48999,4
2946,16995,2015-07-29,19:33,5,1,横浜FM,清水,日産スタジアム,12,27.9,79.0,14848,41,3,7,2015,19,19,72081,21
2947,16996,2015-07-29,19:04,5,1,湘南,柏,ShonanBMWスタジアム平塚,1,26.6,87.0,10411,3,3,7,2015,19,22,15732,17
2948,16997,2015-07-29,19:04,5,1,松本,川崎F,松本平広域公園総合球技場,4,26.8,76.0,15610,47,3,7,2015,19,16,20336,10
2949,16998,2015-07-29,19:00,5,1,新潟,G大阪,デンカビッグスワンスタジアム,1,27.6,81.0,19650,10,3,7,2015,19,13,41684,2
2950,16999,2015-07-29,19:05,5,1,神戸,広島,ノエビアスタジアム神戸,1,29.7,60.0,9538,12,3,7,2015,19,25,28425,11
2951,17000,2015-07-29,19:04,5,1,鳥栖,鹿島,ベストアメニティスタジアム,1,28.5,71.0,15794,15,3,7,2015,19,27,24130,28
2952,17001,2015-07-22,19:03,6,1,G大阪,鳥栖,万博記念競技場,14,24.9,95.0,11156,21,3,7,2015,19,2,21000,27
2953,17002,2015-08-12,19:04,6,2,仙台,松本,ユアテックスタジアム仙台,1,25.0,85.0,15757,19,3,8,2015,19,4,19694,16
2954,17003,2015-08-12,19:04,6,2,柏,神戸,日立柏サッカー場,12,25.1,83.0,12383,42,3,8,2015,19,17,15109,25
2955,17004,2015-08-12,19:03,6,2,川崎F,山形,等々力陸上競技場,12,28.8,65.0,19154,55,3,8,2015,19,10,26827,9
2956,17005,2015-08-12,19:04,6,2,甲府,FC東京,山梨中銀スタジアム,1,28.9,53.0,12164,34,3,8,2015,19,23,15859,1
2957,17006,2015-08-12,19:03,6,2,新潟,浦和,デンカビッグスワンスタジアム,1,27.6,71.0,27447,10,3,8,2015,19,13,41684,20
2958,17007,2015-08-12,19:04,6,2,清水,湘南,IAIスタジアム日本平,1,28.3,80.0,15946,0,3,8,2015,19,21,20248,22
2959,17008,2015-08-12,19:04,6,2,名古屋,横浜FM,パロマ瑞穂スタジアム,1,30.9,40.0,17093,13,3,8,2015,19,6,20223,19
2960,17009,2015-08-12,19:04,6,2,広島,鹿島,エディオンスタジアム広島,34,22.2,91.0,16689,7,3,8,2015,19,11,36894,28
2961,17010,2015-08-16,18:04,7,1,山形,鳥栖,NDソフトスタジアム山形,12,26.7,70.0,10096,2,0,8,2015,18,9,20784,27
2962,17011,2015-08-16,19:04,7,1,鹿島,仙台,県立カシマサッカースタジアム,1,26.1,94.0,16554,52,0,8,2015,19,28,37496,4
2963,17012,2015-08-16,18:04,7,1,浦和,湘南,埼玉スタジアム2002,12,26.4,86.0,36185,29,0,8,2015,18,20,62010,22
2964,17013,2015-08-16,18:04,7,1,FC東京,G大阪,味の素スタジアム,34,26.4,87.0,37978,27,0,8,2015,18,1,48999,2
2965,17014,2015-08-16,18:03,7,1,横浜FM,甲府,日産スタジアム,4,28.0,85.0,19207,41,0,8,2015,18,19,72081,23
2966,17015,2015-08-16,18:04,7,1,松本,名古屋,松本平広域公園総合球技場,1,27.4,57.0,17442,47,0,8,2015,18,16,20336,6
2967,17016,2015-08-16,18:04,7,1,清水,新潟,IAIスタジアム日本平,1,27.2,84.0,14724,0,0,8,2015,18,21,20248,13
2968,17017,2015-08-16,18:04,7,1,神戸,川崎F,ノエビアスタジアム神戸,0,29.2,58.0,15451,12,0,8,2015,18,25,28425,10
2969,17018,2015-08-16,19:04,7,1,広島,柏,エディオンスタジアム広島,1,26.8,83.0,14471,7,0,8,2015,19,11,36894,17
2970,17019,2015-08-22,19:04,8,2,湘南,川崎F,ShonanBMWスタジアム平塚,12,27.8,88.0,14136,3,6,8,2015,19,22,15732,10
2971,17020,2015-08-22,18:04,8,2,甲府,神戸,山梨中銀スタジアム,1,29.8,65.0,9113,34,6,8,2015,18,23,15859,25
2972,17021,2015-08-22,19:03,8,2,新潟,広島,デンカビッグスワンスタジアム,12,25.7,83.0,19615,10,6,8,2015,19,13,41684,11
2973,17022,2015-08-22,19:04,8,2,名古屋,FC東京,豊田スタジアム,1,28.8,62.0,19011,56,6,8,2015,19,6,41255,1
2974,17023,2015-08-22,19:04,8,2,鳥栖,横浜FM,ベストアメニティスタジアム,1,27.4,60.0,18321,15,6,8,2015,19,27,24130,19
2975,17024,2015-08-22,18:34,8,2,鹿島,山形,県立カシマサッカースタジアム,1,28.1,79.0,16700,52,6,8,2015,18,28,37496,9
2976,17025,2015-08-22,18:34,8,2,浦和,仙台,埼玉スタジアム2002,1,30.1,69.0,33932,29,6,8,2015,18,20,62010,4
2977,17026,2015-08-20,19:03,8,1,柏,松本,日立柏サッカー場,14,25.6,91.0,7385,42,4,8,2015,19,17,15109,16
2978,17027,2015-08-22,19:00,8,2,G大阪,清水,万博記念競技場,1,27.4,67.0,15333,21,6,8,2015,19,2,21000,21
2979,17028,2015-08-29,19:04,9,1,仙台,新潟,ユアテックスタジアム仙台,12,20.4,84.0,14573,19,6,8,2015,19,4,19694,13
2980,17029,2015-08-29,18:04,9,1,清水,FC東京,IAIスタジアム日本平,12,25.3,75.0,14954,0,6,8,2015,18,21,20248,1
2981,17030,2015-08-29,19:04,9,1,神戸,鳥栖,神戸総合運動公園ユニバー記念競技場,42,24.9,82.0,14637,54,6,8,2015,19,25,35910,27
2982,17031,2015-08-29,19:04,9,1,広島,名古屋,エディオンスタジアム広島,32,22.1,93.0,13916,7,6,8,2015,19,11,36894,6
2983,17032,2015-08-30,19:03,9,2,柏,甲府,日立柏サッカー場,34,21.5,94.0,8002,42,0,8,2015,19,17,15109,23
2984,17033,2015-08-29,19:03,9,1,川崎F,鹿島,等々力陸上競技場,14,21.4,80.0,22632,55,6,8,2015,19,10,26827,28
2985,17034,2015-08-29,18:30,9,1,横浜FM,浦和,日産スタジアム,12,22.5,82.0,33467,41,6,8,2015,18,19,72081,20
2986,17035,2015-08-30,19:04,9,2,G大阪,湘南,万博記念競技場,12,25.8,74.0,14985,21,0,8,2015,19,2,21000,22
2987,17036,2015-09-23,14:03,9,3,松本,山形,松本平広域公園総合球技場,1,24.6,47.0,15412,47,3,9,2015,14,16,20336,9
2988,17037,2015-09-12,19:05,10,2,山形,広島,NDソフトスタジアム山形,1,21.1,81.0,8137,2,6,9,2015,19,9,20784,11
2989,17038,2015-09-12,19:04,10,2,FC東京,神戸,味の素スタジアム,1,25.1,73.0,22328,27,6,9,2015,19,1,48999,25
2990,17039,2015-09-12,19:06,10,2,湘南,松本,ShonanBMWスタジアム平塚,1,24.8,71.0,12230,3,6,9,2015,19,22,15732,16
2991,17040,2015-09-12,18:35,10,2,甲府,川崎F,山梨中銀スタジアム,1,24.4,62.0,11069,34,6,9,2015,18,23,15859,10
2992,17041,2015-09-12,19:04,10,2,新潟,横浜FM,デンカビッグスワンスタジアム,1,25.2,58.0,25336,10,6,9,2015,19,13,41684,19
2993,17042,2015-09-12,18:35,10,2,名古屋,仙台,豊田スタジアム,1,24.5,65.0,21008,56,6,9,2015,18,6,41255,4
2994,17043,2015-09-12,19:04,10,2,鳥栖,清水,ベストアメニティスタジアム,34,21.6,76.0,10501,15,6,9,2015,19,27,24130,21
2995,17044,2015-09-12,18:36,10,2,鹿島,G大阪,県立カシマサッカースタジアム,1,25.0,81.0,22380,52,6,9,2015,18,28,37496,2
2996,17045,2015-09-11,19:36,10,1,浦和,柏,埼玉スタジアム2002,34,24.7,78.0,23957,29,5,9,2015,19,20,62010,17
2997,17046,2015-09-19,18:34,11,1,仙台,湘南,ユアテックスタジアム仙台,1,22.0,63.0,12635,19,6,9,2015,18,4,19694,22
2998,17047,2015-09-19,19:04,11,1,川崎F,名古屋,等々力陸上競技場,1,25.6,63.0,20238,55,6,9,2015,19,10,26827,6
2999,17048,2015-09-19,19:04,11,1,横浜FM,FC東京,日産スタジアム,1,25.3,70.0,30999,41,6,9,2015,19,19,72081,1
3000,17049,2015-09-19,19:04,11,1,神戸,新潟,神戸総合運動公園ユニバー記念競技場,1,20.1,57.0,14471,54,6,9,2015,19,25,35910,13
3001,17050,2015-09-19,19:04,11,1,広島,鳥栖,エディオンスタジアム広島,1,20.3,74.0,18625,7,6,9,2015,19,11,36894,27
3002,17051,2015-09-20,19:03,11,2,柏,山形,日立柏サッカー場,1,21.9,77.0,10520,42,0,9,2015,19,17,15109,9
3003,17052,2015-09-19,17:04,11,1,甲府,鹿島,山梨中銀スタジアム,2,26.5,41.0,12131,34,6,9,2015,17,23,15859,28
3004,17053,2015-09-20,14:03,11,2,松本,G大阪,松本平広域公園総合球技場,1,21.1,54.0,18052,47,0,9,2015,14,16,20336,2
3005,17054,2015-09-19,19:04,11,1,清水,浦和,エコパスタジアム,1,21.8,87.0,19232,6,6,9,2015,19,21,51697,20
3006,17055,2015-09-26,14:04,12,1,山形,仙台,NDソフトスタジアム山形,12,22.5,70.0,13737,2,6,9,2015,14,9,20784,4
3007,17056,2015-09-26,18:34,12,1,FC東京,松本,味の素スタジアム,12,23.2,75.0,36671,27,6,9,2015,18,1,48999,16
3008,17057,2015-09-26,15:03,12,1,湘南,横浜FM,ShonanBMWスタジアム平塚,12,23.5,78.0,14046,3,6,9,2015,15,22,15732,19
3009,17058,2015-09-26,19:04,12,1,新潟,川崎F,デンカビッグスワンスタジアム,12,22.2,79.0,22573,10,6,9,2015,19,13,41684,10
3010,17059,2015-09-26,15:04,12,1,清水,広島,IAIスタジアム日本平,2,23.2,77.0,13053,0,6,9,2015,15,21,20248,11
3011,17060,2015-09-26,19:34,12,1,名古屋,神戸,パロマ瑞穂スタジアム,12,23.8,80.0,11570,13,6,9,2015,19,6,20223,25
3012,17061,2015-09-26,15:04,12,1,鳥栖,甲府,ベストアメニティスタジアム,1,27.1,54.0,9672,15,6,9,2015,15,27,24130,23
3013,17062,2015-09-26,15:04,12,1,鹿島,浦和,県立カシマサッカースタジアム,12,22.8,81.0,29030,52,6,9,2015,15,28,37496,20
3014,17063,2015-09-26,16:03,12,1,G大阪,柏,万博記念競技場,12,25.4,60.0,16438,21,6,9,2015,16,2,21000,17
3015,17064,2015-10-03,14:04,13,1,仙台,横浜FM,ユアテックスタジアム仙台,1,26.0,42.0,15685,19,6,10,2015,14,4,19694,19
3016,17065,2015-10-03,16:04,13,1,湘南,山形,ShonanBMWスタジアム平塚,1,23.8,60.0,10254,3,6,10,2015,16,22,15732,9
3017,17066,2015-10-03,18:34,13,1,甲府,新潟,山梨中銀スタジアム,1,21.4,61.0,11102,34,6,10,2015,18,23,15859,13
3018,17067,2015-10-03,15:04,13,1,松本,清水,松本平広域公園総合球技場,1,21.4,52.0,17371,47,6,10,2015,15,16,20336,21
3019,17068,2015-10-03,19:04,13,1,広島,FC東京,エディオンスタジアム広島,1,17.4,90.0,18810,7,6,10,2015,19,11,36894,1
3020,17069,2015-10-03,16:04,13,1,浦和,鳥栖,埼玉スタジアム2002,1,25.3,55.0,35015,29,6,10,2015,16,20,62010,27
3021,17070,2015-10-03,19:03,13,1,柏,名古屋,日立柏サッカー場,1,21.9,72.0,10103,42,6,10,2015,19,17,15109,6
3022,17071,2015-10-04,14:04,13,2,川崎F,G大阪,等々力陸上競技場,1,26.1,37.0,24300,55,0,10,2015,14,10,26827,2
3023,17072,2015-10-03,15:03,13,1,神戸,鹿島,ノエビアスタジアム神戸,1,24.4,34.0,16871,12,6,10,2015,15,25,28425,28
3024,17074,2015-10-17,19:05,14,1,山形,甲府,NDソフトスタジアム山形,1,12.8,81.0,8191,2,6,10,2015,19,9,20784,23
3025,17075,2015-10-17,14:04,14,1,FC東京,湘南,味の素スタジアム,26,19.9,78.0,22577,27,6,10,2015,14,1,48999,22
3026,17076,2015-10-17,14:05,14,1,横浜FM,神戸,日産スタジアム,12,20.8,74.0,22598,41,6,10,2015,14,19,72081,25
3027,17077,2015-10-17,18:33,14,1,新潟,松本,デンカビッグスワンスタジアム,1,20.4,64.0,31324,10,6,10,2015,18,13,41684,16
3028,17078,2015-10-17,14:04,14,1,清水,仙台,IAIスタジアム日本平,1,24.6,56.0,13399,0,6,10,2015,14,21,20248,4
3029,17079,2015-10-17,14:05,14,1,広島,川崎F,エディオンスタジアム広島,1,26.9,41.0,19751,7,6,10,2015,14,11,36894,10
3030,17080,2015-10-17,18:34,14,1,鳥栖,名古屋,ベストアメニティスタジアム,1,21.1,54.0,13707,15,6,10,2015,18,27,24130,6
3031,17081,2015-10-17,14:04,14,1,鹿島,柏,県立カシマサッカースタジアム,12,19.9,81.0,13633,52,6,10,2015,14,28,37496,17
3032,17082,2015-10-17,14:03,14,1,G大阪,浦和,万博記念競技場,9,24.1,50.0,18638,21,6,10,2015,14,2,21000,20
3033,17083,2015-10-24,14:03,15,1,川崎F,横浜FM,等々力陸上競技場,1,24.0,43.0,23701,55,6,10,2015,14,10,26827,19
3034,17084,2015-10-24,14:04,15,1,甲府,広島,山梨中銀スタジアム,1,24.8,41.0,11062,34,6,10,2015,14,23,15859,11
3035,17085,2015-10-24,14:03,15,1,松本,鳥栖,松本平広域公園総合球技場,1,21.8,34.0,17462,47,6,10,2015,14,16,20336,27
3036,17086,2015-10-24,14:04,15,1,名古屋,新潟,パロマ瑞穂スタジアム,1,23.3,49.0,12045,13,6,10,2015,14,6,20223,13
3037,17087,2015-10-24,14:04,15,1,神戸,山形,ノエビアスタジアム神戸,1,22.6,50.0,11508,12,6,10,2015,14,25,28425,9
3038,17088,2015-10-25,14:03,15,2,仙台,G大阪,ユアテックスタジアム仙台,1,11.0,56.0,19263,19,0,10,2015,14,4,19694,2
3039,17089,2015-10-24,14:02,15,1,FC東京,浦和,味の素スタジアム,1,23.0,55.0,38952,27,6,10,2015,14,1,48999,20
3040,17090,2015-10-24,14:03,15,1,湘南,鹿島,ShonanBMWスタジアム平塚,1,23.6,55.0,14227,3,6,10,2015,14,22,15732,28
3041,17091,2015-10-24,14:04,15,1,清水,柏,IAIスタジアム日本平,1,23.8,44.0,12238,0,6,10,2015,14,21,20248,17
3042,17092,2015-11-07,14:02,16,1,山形,清水,NDソフトスタジアム山形,2,13.9,72.0,8281,2,6,11,2015,14,9,20784,21
3043,17093,2015-11-07,14:02,16,1,新潟,湘南,デンカビッグスワンスタジアム,12,16.2,62.0,25272,10,6,11,2015,14,13,41684,22
3044,17094,2015-11-07,14:04,16,1,名古屋,甲府,豊田スタジアム,12,20.3,46.0,16970,56,6,11,2015,14,6,41255,23
3045,17095,2015-11-07,14:03,16,1,神戸,松本,ノエビアスタジアム神戸,12,21.6,56.0,18092,12,6,11,2015,14,25,28425,16
3046,17096,2015-11-07,14:03,16,1,鳥栖,仙台,ベストアメニティスタジアム,12,24.4,49.0,13860,15,6,11,2015,14,27,24130,4
3047,17097,2015-11-07,14:03,16,1,鹿島,横浜FM,県立カシマサッカースタジアム,12,18.9,67.0,22755,52,6,11,2015,14,28,37496,19
3048,17098,2015-11-07,14:03,16,1,浦和,川崎F,埼玉スタジアム2002,26,19.1,55.0,46597,29,6,11,2015,14,20,62010,10
3049,17099,2015-11-07,14:03,16,1,柏,FC東京,日立柏サッカー場,12,18.8,68.0,12497,42,6,11,2015,14,17,15109,1
3050,17100,2015-11-07,14:03,16,1,G大阪,広島,万博記念競技場,12,21.5,61.0,17435,21,6,11,2015,14,2,21000,11
3051,17101,2015-11-22,13:34,17,1,FC東京,鳥栖,味の素スタジアム,12,14.5,60.0,30753,27,0,11,2015,13,1,48999,27
3052,17102,2015-11-22,13:33,17,1,川崎F,仙台,等々力陸上競技場,12,15.7,53.0,22511,55,0,11,2015,13,10,26827,4
3053,17103,2015-11-22,13:35,17,1,横浜FM,松本,日産スタジアム,12,15.7,57.0,44226,41,0,11,2015,13,19,72081,16
3054,17104,2015-11-22,13:34,17,1,甲府,清水,山梨中銀スタジアム,12,15.3,48.0,14036,34,0,11,2015,13,23,15859,21
3055,17105,2015-11-22,13:36,17,1,広島,湘南,エディオンスタジアム広島,2,18.9,58.0,33210,7,0,11,2015,13,11,36894,22
3056,17106,2015-11-22,13:33,17,1,鹿島,名古屋,県立カシマサッカースタジアム,12,15.8,58.0,25151,52,0,11,2015,13,28,37496,6
3057,17107,2015-11-22,13:34,17,1,浦和,神戸,埼玉スタジアム2002,13,15.9,54.0,52133,29,0,11,2015,13,20,62010,25
3058,17108,2015-11-22,13:33,17,1,柏,新潟,日立柏サッカー場,12,15.8,66.0,13127,42,0,11,2015,13,17,15109,13
3059,17109,2015-11-22,13:33,17,1,G大阪,山形,万博記念競技場,12,18.7,46.0,18219,21,0,11,2015,13,2,21000,9
3060,17894,2016-02-27,14:03,1,1,磐田,名古屋,ヤマハスタジアム(磐田),1,13.0,34.0,14333,17,6,2,2016,14,24,15165,6
3061,17895,2016-02-27,14:04,1,1,広島,川崎F,エディオンスタジアム広島,32,8.3,78.0,18120,7,6,2,2016,14,11,36894,10
3062,17896,2016-02-27,14:05,1,1,鳥栖,福岡,ベストアメニティスタジアム,14,14.1,74.0,19762,15,6,2,2016,14,27,24130,26
3063,17897,2016-02-27,15:03,1,1,柏,浦和,日立柏サッカー場,1,12.1,41.0,13416,42,6,2,2016,15,17,15109,20
3064,17898,2016-02-27,15:03,1,1,湘南,新潟,ShonanBMWスタジアム平塚,1,12.7,46.0,14058,3,6,2,2016,15,22,15732,13
3065,17899,2016-02-27,15:05,1,1,神戸,甲府,ノエビアスタジアム神戸,0,16.8,56.0,23862,12,6,2,2016,15,25,28425,23
3066,17900,2016-02-27,18:35,1,1,横浜FM,仙台,日産スタジアム,1,15.8,38.0,24898,41,6,2,2016,18,19,72081,4
3067,17901,2016-02-27,19:04,1,1,FC東京,大宮,味の素スタジアム,1,10.2,51.0,25776,27,6,2,2016,19,1,48999,8
3068,17902,2016-02-28,14:09,1,2,G大阪,鹿島,市立吹田サッカースタジアム,1,17.8,46.0,32463,36,0,2,2016,14,2,39694,28
3069,17903,2016-03-05,15:04,2,1,鹿島,鳥栖,県立カシマサッカースタジアム,12,13.5,63.0,19696,52,6,3,2016,15,28,37496,27
3070,17904,2016-03-05,15:03,2,1,川崎F,湘南,等々力陸上競技場,2,16.2,74.0,21871,55,6,3,2016,15,10,26827,22
3071,17905,2016-03-05,16:04,2,1,大宮,柏,NACK5スタジアム大宮,12,13.5,65.0,12696,1,6,3,2016,16,8,15491,17
3072,17906,2016-03-05,18:30,2,1,神戸,新潟,ノエビアスタジアム神戸,1,17.3,66.0,12487,12,6,3,2016,18,25,28425,13
3073,17907,2016-03-05,19:05,2,1,福岡,横浜FM,レベルファイブスタジアム,1,20.5,50.0,16968,20,6,3,2016,19,26,22331,19
3074,17908,2016-03-06,13:05,2,2,甲府,G大阪,山梨中銀スタジアム,12,23.6,35.0,14103,34,0,3,2016,13,23,15859,2
3075,17909,2016-03-06,14:04,2,2,浦和,磐田,埼玉スタジアム2002,12,17.6,68.0,43826,29,0,3,2016,14,20,62010,24
3076,17910,2016-03-06,15:05,2,2,名古屋,広島,豊田スタジアム,12,18.9,68.0,27061,56,0,3,2016,15,6,41255,11
3077,17911,2016-03-06,15:33,2,2,仙台,FC東京,ユアテックスタジアム仙台,12,14.1,68.0,16918,19,0,3,2016,15,4,19694,1
3078,17912,2016-03-11,19:04,3,1,FC東京,神戸,味の素スタジアム,12,6.2,65.0,11488,27,5,3,2016,19,1,48999,25
3079,17913,2016-03-11,19:04,3,1,G大阪,大宮,市立吹田サッカースタジアム,1,7.8,47.0,20535,36,5,3,2016,19,2,39694,8
3080,17914,2016-03-12,13:04,3,2,広島,湘南,エディオンスタジアム広島,12,9.8,39.0,13460,7,6,3,2016,13,11,36894,22
